Dataset,Generator,Classifier,Metric,EvaluationType,Mean,Std,Count,CI_Low,CI_High
7. CDC diabetes dataset,TabDDPM,Extra Trees,Precision,TSTR,0.0927921871297462,0.01738189120774628,2,0.0803579312151469,0.1052264430443455
7. CDC diabetes dataset,TabDDPM,Extra Trees,Recall,TRTR,0.1767504615821616,0.00462847729159016,2,0.17343944838741238,0.1800614747769108
7. CDC diabetes dataset,TabDDPM,Extra Trees,Recall,TSTR,0.007285896889646357,0.002043437308587493,2,0.005824109898994067,0.008747683880298646
7. CDC diabetes dataset,TabDDPM,Gradient Boosting,Accuracy,TRTR,0.8653850720278614,0.0004897208981754782,2,0.8650347468013447,0.8657353972543781
7. CDC diabetes dataset,TabDDPM,Gradient Boosting,Accuracy,TSTR,0.8555406047174292,0.00377696765177999,2,0.8528387248240338,0.8582424846108246
7. CDC diabetes dataset,TabDDPM,Gradient Boosting,F1,TRTR,0.1722933021134507,0.004133046767167164,2,0.1693366985657849,0.1752499056611165
7. CDC diabetes dataset,TabDDPM,Gradient Boosting,F1,TSTR,0.009733384613800168,0.006780845959806028,2,0.004882659628009792,0.014584109599590545
7. CDC diabetes dataset,TabDDPM,Gradient Boosting,Precision,TRTR,0.6012194836101217,0.01161315896115709,2,0.5929119301469176,0.6095270370733258
7. CDC diabetes dataset,TabDDPM,Gradient Boosting,Precision,TSTR,0.1303637540525382,0.0703114812688721,2,0.08006595035658072,0.18066155774849568
7. CDC diabetes dataset,TabDDPM,Gradient Boosting,Recall,TRTR,0.1005681011219997,0.002743294672201886,2,0.09860566633307906,0.10253053591092033
7. CDC diabetes dataset,TabDDPM,Gradient Boosting,Recall,TSTR,0.005169720210197415,0.003746991905084153,2,0.0024892836742130596,0.00785015674618177
7. CDC diabetes dataset,TabDDPM,KNN,Accuracy,TRTR,0.8472158461294919,0.0009310588989812209,2,0.8465498067162237,0.84788188554276
7. CDC diabetes dataset,TabDDPM,KNN,Accuracy,TSTR,0.8458029919265474,0.001758857064936351,2,0.8445447813784988,0.847061202474596
7. CDC diabetes dataset,TabDDPM,KNN,F1,TRTR,0.2760073032098657,0.003654438442907095,2,0.27339307543222285,0.2786215309875086
7. CDC diabetes dataset,TabDDPM,KNN,F1,TSTR,0.02865520606143544,0.004073347901818477,2,0.025741308509376476,0.0315691036134944
7. CDC diabetes dataset,TabDDPM,KNN,Precision,TRTR,0.4062323582339051,0.00489709142841155,2,0.40272919006133456,0.4097355264064756
7. CDC diabetes dataset,TabDDPM,KNN,Precision,TSTR,0.1172782293793152,0.01220490747916881,2,0.10854736452714306,0.12600909423148735
7. CDC diabetes dataset,TabDDPM,KNN,Recall,TRTR,0.2090470103678455,0.004094394489595194,2,0.20611805699387298,0.21197596374181804
7. CDC diabetes dataset,TabDDPM,KNN,Recall,TSTR,0.01634710978554182,0.002488848681350422,2,0.014566694693377824,0.01812752487770582
7. CDC diabetes dataset,TabDDPM,Logistic Regression,Accuracy,TRTR,0.8635467785341143,0.0007481700690606898,2,0.863011569908358,0.8640819871598706
7. CDC diabetes dataset,TabDDPM,Logistic Regression,Accuracy,TSTR,0.8601393066328953,0.0005102049190908339,2,0.8597743280205544,0.8605042852452361
7. CDC diabetes dataset,TabDDPM,Logistic Regression,F1,TRTR,0.2388691165223189,0.004564487931064464,2,0.23560387855853152,0.2421343544861063
7. CDC diabetes dataset,TabDDPM,Logistic Regression,F1,TSTR,0.001013054635224362,0.001075337642532265,2,0.00024380442636968535,0.0017823048440790386
7. CDC diabetes dataset,TabDDPM,Logistic Regression,Precision,TRTR,0.5359686608772588,0.00934558839892455,2,0.5292832296755636,0.542654092078954
7. CDC diabetes dataset,TabDDPM,Logistic Regression,Precision,TSTR,0.08009597637504615,0.05699063662778444,2,0.03932733088668851,0.12086462186340378
7. CDC diabetes dataset,TabDDPM,Logistic Regression,Recall,TRTR,0.1536855560289732,0.003128072545874311,2,0.1514478677308495,0.15592324432709692
7. CDC diabetes dataset,TabDDPM,Logistic Regression,Recall,TSTR,0.0005112910097997443,0.0005434207206280071,2,0.00012255124444133906,0.0009000307751581496
7. CDC diabetes dataset,TabDDPM,MLP,Accuracy,TRTR,0.8644649358872882,0.001292019377334109,2,0.8635406809030415,0.865389190871535
7. CDC diabetes dataset,TabDDPM,MLP,Accuracy,TSTR,0.8481953458920373,0.00515717857077356,2,0.8445061225860193,0.8518845691980552
7. CDC diabetes dataset,TabDDPM,MLP,F1,TRTR,0.2639376061713777,0.0296521977876718,2,0.24272570170623448,0.2851495106365209
7. CDC diabetes dataset,TabDDPM,MLP,F1,TSTR,0.03961698089772425,0.01568461328391349,2,0.02839688446732028,0.05083707732812823
7. CDC diabetes dataset,TabDDPM,MLP,Precision,TRTR,0.5445815044621426,0.01990884968502404,2,0.5303395713496769,0.5588234375746083
7. CDC diabetes dataset,TabDDPM,MLP,Precision,TSTR,0.1702923936811873,0.02442399879718625,2,0.15282051746976918,0.1877642698926054
7. CDC diabetes dataset,TabDDPM,MLP,Recall,TRTR,0.1754864365857122,0.02609605447626427,2,0.1568184437970686,0.19415442937435579
7. CDC diabetes dataset,TabDDPM,MLP,Recall,TSTR,0.02289447521658855,0.01039500870734086,2,0.01545833394998334,0.03033061648319376
7. CDC diabetes dataset,TabDDPM,Naive Bayes,Accuracy,TRTR,0.7729420611049548,0.001604092504916999,2,0.7717945624537182,0.7740895597561913
7. CDC diabetes dataset,TabDDPM,Naive Bayes,Accuracy,TSTR,0.8468933037834414,0.02330599669903018,2,0.8302211980938488,0.8635654094730341
7. CDC diabetes dataset,TabDDPM,Naive Bayes,F1,TRTR,0.4111314934218446,0.002269244542275589,2,0.40950817366715137,0.4127548131765378
7. CDC diabetes dataset,TabDDPM,Naive Bayes,F1,TSTR,0.003204708991913499,0.004453870499127896,2,1.8601971984623464e-05,0.006390816011842375
7. CDC diabetes dataset,TabDDPM,Naive Bayes,Precision,TRTR,0.32188092350958,0.001866083751005921,2,0.32054600761114527,0.3232158394080147
7. CDC diabetes dataset,TabDDPM,Naive Bayes,Precision,TSTR,0.2309094898784584,0.3871458237319818,2,-0.04603794875275932,0.5078569285096761
7. CDC diabetes dataset,TabDDPM,Naive Bayes,Recall,TRTR,0.5689106660985656,0.005812999479801975,2,0.5647522967761825,0.5730690354209486
7. CDC diabetes dataset,TabDDPM,Naive Bayes,Recall,TSTR,0.002130379207498935,0.003106427635731815,2,-9.182525467485046e-05,0.00435258366967272
7. CDC diabetes dataset,TabDDPM,Random Forest,Accuracy,TRTR,0.8585760645876208,0.0008837008421368494,2,0.8579439030873705,0.8592082260878712
7. CDC diabetes dataset,TabDDPM,Random Forest,Accuracy,TSTR,0.8585087858160518,0.000923277687889107,2,0.8578483127458754,0.8591692588862283
7. CDC diabetes dataset,TabDDPM,Random Forest,F1,TRTR,0.2542904020111528,0.004123268112439032,2,0.25134079369167805,0.2572400103306276
7. CDC diabetes dataset,TabDDPM,Random Forest,F1,TSTR,0.00294689508052617,0.001366092119697046,2,0.001969651648484638,0.0039241385125677024
7. CDC diabetes dataset,TabDDPM,Random Forest,Precision,TRTR,0.4792228106524696,0.0086336230115462,2,0.47304668880746015,0.485398932497479
7. CDC diabetes dataset,TabDDPM,Random Forest,Precision,TSTR,0.08194104491453391,0.01995972588599695,2,0.06766271716035176,0.09621937266871607
7. CDC diabetes dataset,TabDDPM,Random Forest,Recall,TRTR,0.1730720068172134,0.003012275509749968,2,0.17091715472857422,0.1752268589058526
7. CDC diabetes dataset,TabDDPM,Random Forest,Recall,TSTR,0.001505467973299247,0.0007106942765628066,2,0.0009970679145136561,0.002013868032084838
7. CDC diabetes dataset,TabDDPM,SVM-RBF,Accuracy,TRTR,0.863590311856894,0.0003809564049741432,2,0.8633177920617153,0.8638628316520728
7. CDC diabetes dataset,TabDDPM,SVM-RBF,Accuracy,TSTR,0.8606735792306475,0.0,2,0.8606735792306475,0.8606735792306475
7. CDC diabetes dataset,TabDDPM,SVM-RBF,F1,TRTR,0.121804936464582,0.00369981836688605,2,0.11915824584492757,0.12445162708423643
7. CDC diabetes dataset,TabDDPM,SVM-RBF,F1,TSTR,0.0,0.0,2,0.0,0.0
7. CDC diabetes dataset,TabDDPM,SVM-RBF,Precision,TRTR,0.5910960430943095,0.01145382697210849,2,0.5829024688698162,0.5992896173188028
7. CDC diabetes dataset,TabDDPM,SVM-RBF,Precision,TSTR,0.0,0.0,2,0.0,0.0
7. CDC diabetes dataset,TabDDPM,SVM-RBF,Recall,TRTR,0.06790228660701605,0.002191473549437678,2,0.06633460086913504,0.06946997234489707
7. CDC diabetes dataset,TabDDPM,SVM-RBF,Recall,TSTR,0.0,0.0,2,0.0,0.0
7. CDC diabetes dataset,WGAN_GP,AdaBoost,Accuracy,TRTR,0.8631213392433116,0.0006492744915581773,2,0.8626568762518934,0.8635858022347298
7. CDC diabetes dataset,WGAN_GP,AdaBoost,Accuracy,TSTR,0.8584870191546621,0.006817985135965122,2,0.8536097264027236,0.8633643119066006
7. CDC diabetes dataset,WGAN_GP,AdaBoost,F1,TRTR,0.2907324908296564,0.01155213366104772,2,0.28246859223632553,0.2989963894229873
7. CDC diabetes dataset,WGAN_GP,AdaBoost,F1,TSTR,0.1525913013714487,0.08400255627378027,2,0.09249949262032581,0.21268311012257157
7. CDC diabetes dataset,WGAN_GP,AdaBoost,Precision,TRTR,0.5229396461150038,0.006564777307101441,2,0.5182434873320932,0.5276358048979143
7. CDC diabetes dataset,WGAN_GP,AdaBoost,Precision,TSTR,0.4904872281895329,0.0498422984138844,2,0.454832195808829,0.5261422605702368
7. CDC diabetes dataset,WGAN_GP,AdaBoost,Recall,TRTR,0.2015338730293992,0.01144868243932203,2,0.19334397898196276,0.20972376707683565
7. CDC diabetes dataset,WGAN_GP,AdaBoost,Recall,TSTR,0.09937508876580033,0.06723711533496661,2,0.05127655397219744,0.14747362355940322
7. CDC diabetes dataset,WGAN_GP,Decision Tree,Accuracy,TRTR,0.8577034193446256,0.001100478021426305,2,0.8569161847921098,0.8584906538971413
7. CDC diabetes dataset,WGAN_GP,Decision Tree,Accuracy,TSTR,0.8317536013930663,0.01668309835502503,2,0.8198192317715164,0.8436879710146162
7. CDC diabetes dataset,WGAN_GP,Decision Tree,F1,TRTR,0.2518109924417331,0.00902185699517897,2,0.2453571447353926,0.2582648401480736
7. CDC diabetes dataset,WGAN_GP,Decision Tree,F1,TSTR,0.2346334587359337,0.05392674937847453,2,0.1960565861505395,0.2732103313213279
7. CDC diabetes dataset,WGAN_GP,Decision Tree,Precision,TRTR,0.4710247118621849,0.01001864628250197,2,0.4638578040553427,0.4781916196690271
7. CDC diabetes dataset,WGAN_GP,Decision Tree,Precision,TSTR,0.3292128820259189,0.02991980989985073,2,0.3078095393882024,0.35061622466363546
7. CDC diabetes dataset,WGAN_GP,Decision Tree,Recall,TRTR,0.171964209629314,0.008237907025316163,2,0.16607116594786422,0.17785725331076377
7. CDC diabetes dataset,WGAN_GP,Decision Tree,Recall,TSTR,0.1930691663116035,0.07551630408469603,2,0.13904805666990072,0.2470902759533063
7. CDC diabetes dataset,WGAN_GP,Extra Trees,Accuracy,TRTR,0.8513356814943801,0.0009037427725112313,2,0.8506891828608272,0.851982180127933
7. CDC diabetes dataset,WGAN_GP,Extra Trees,Accuracy,TSTR,0.8605766186480924,0.0009465328426352781,2,0.8598995098423685,0.8612537274538163
7. CDC diabetes dataset,WGAN_GP,Extra Trees,F1,TRTR,0.2488266547845204,0.00511286061119995,2,0.24516913463694276,0.25248417493209807
7. CDC diabetes dataset,WGAN_GP,Extra Trees,F1,TSTR,0.1403172539544623,0.02230094724093618,2,0.12436411733557698,0.1562703905733476
7. CDC diabetes dataset,WGAN_GP,Extra Trees,Precision,TRTR,0.4203678342656352,0.006991258369007768,2,0.4153665893098167,0.42536907922145367
7. CDC diabetes dataset,WGAN_GP,Extra Trees,Precision,TSTR,0.4987500103814438,0.02106662094615116,2,0.48367985760177595,0.5138201631611117
7. CDC diabetes dataset,WGAN_GP,Extra Trees,Recall,TRTR,0.1767504615821616,0.00462847729159016,2,0.17343944838741238,0.1800614747769108
7. CDC diabetes dataset,WGAN_GP,Extra Trees,Recall,TSTR,0.08204800454480898,0.01498027425641524,2,0.07133176190188299,0.09276424718773497
7. CDC diabetes dataset,WGAN_GP,Gradient Boosting,Accuracy,TRTR,0.8653850720278614,0.0004897208981754782,2,0.8650347468013447,0.8657353972543781
7. CDC diabetes dataset,WGAN_GP,Gradient Boosting,Accuracy,TSTR,0.861605588095615,0.0008838979956732374,2,0.8609732855602209,0.8622378906310092
7. CDC diabetes dataset,WGAN_GP,Gradient Boosting,F1,TRTR,0.1722933021134507,0.004133046767167164,2,0.1693366985657849,0.1752499056611165
7. CDC diabetes dataset,WGAN_GP,Gradient Boosting,F1,TSTR,0.124296267983248,0.03999918881168657,2,0.09568257203287647,0.15290996393361952
7. CDC diabetes dataset,WGAN_GP,Gradient Boosting,Precision,TRTR,0.6012194836101217,0.01161315896115709,2,0.5929119301469176,0.6095270370733258
7. CDC diabetes dataset,WGAN_GP,Gradient Boosting,Precision,TSTR,0.5299647649423495,0.03021345590958229,2,0.5083513606036555,0.5515781692810434
7. CDC diabetes dataset,WGAN_GP,Gradient Boosting,Recall,TRTR,0.1005681011219997,0.002743294672201886,2,0.09860566633307906,0.10253053591092033
7. CDC diabetes dataset,WGAN_GP,Gradient Boosting,Recall,TSTR,0.07156653884391422,0.024728591729853,2,0.05387676997459773,0.0892563077132307
7. CDC diabetes dataset,WGAN_GP,KNN,Accuracy,TRTR,0.8472356340034827,0.0009003569645068221,2,0.8465915574310681,0.8478797105758973
7. CDC diabetes dataset,WGAN_GP,KNN,Accuracy,TSTR,0.8482863701123952,0.002493240713321491,2,0.8465028131498293,0.850069927074961
7. CDC diabetes dataset,WGAN_GP,KNN,F1,TRTR,0.27593851911582,0.00365737843248717,2,0.27332218819632753,0.2785548500353125
7. CDC diabetes dataset,WGAN_GP,KNN,F1,TSTR,0.2218989513715518,0.01429940078998324,2,0.21166977626494216,0.23212812647816145
7. CDC diabetes dataset,WGAN_GP,KNN,Precision,TRTR,0.4063018806174388,0.004777451994244748,2,0.4028842973403281,0.40971946389454955
7. CDC diabetes dataset,WGAN_GP,KNN,Precision,TSTR,0.3892442961939923,0.01742322796843556,2,0.3767804697421627,0.4017081226458219
7. CDC diabetes dataset,WGAN_GP,KNN,Recall,TRTR,0.2089475926714955,0.004061923022297965,2,0.20604186798590163,0.2118533173570894
7. CDC diabetes dataset,WGAN_GP,KNN,Recall,TSTR,0.1554892770913223,0.0129538890715299,2,0.1462226230845965,0.1647559310980481
7. CDC diabetes dataset,WGAN_GP,Logistic Regression,Accuracy,TRTR,0.8635467785341143,0.0007481700690606898,2,0.863011569908358,0.8640819871598706
7. CDC diabetes dataset,WGAN_GP,Logistic Regression,Accuracy,TSTR,0.8597613582396706,0.001479054565792338,2,0.8587033063416974,0.8608194101376437
7. CDC diabetes dataset,WGAN_GP,Logistic Regression,F1,TRTR,0.2388691165223189,0.004564487931064464,2,0.23560387855853152,0.2421343544861063
7. CDC diabetes dataset,WGAN_GP,Logistic Regression,F1,TSTR,0.236812983521654,0.01333914215246022,2,0.2272707360629314,0.2463552309803766
7. CDC diabetes dataset,WGAN_GP,Logistic Regression,Precision,TRTR,0.5359686608772588,0.00934558839892455,2,0.5292832296755636,0.542654092078954
7. CDC diabetes dataset,WGAN_GP,Logistic Regression,Precision,TSTR,0.4909807063143353,0.01524838879593044,2,0.48007266608397126,0.5018887465446994
7. CDC diabetes dataset,WGAN_GP,Logistic Regression,Recall,TRTR,0.1536855560289732,0.003128072545874311,2,0.1514478677308495,0.15592324432709692
7. CDC diabetes dataset,WGAN_GP,Logistic Regression,Recall,TSTR,0.1564408464706718,0.01284543878806553,2,0.14725177312317864,0.16562991981816497
7. CDC diabetes dataset,WGAN_GP,MLP,Accuracy,TRTR,0.8644649358872882,0.001292019377334109,2,0.8635406809030415,0.865389190871535
7. CDC diabetes dataset,WGAN_GP,MLP,Accuracy,TSTR,0.8549825866708881,0.001575447846904139,2,0.8538555791735808,0.8561095941681954
7. CDC diabetes dataset,WGAN_GP,MLP,F1,TRTR,0.2639376061713777,0.0296521977876718,2,0.24272570170623448,0.2851495106365209
7. CDC diabetes dataset,WGAN_GP,MLP,F1,TSTR,0.2635767702719859,0.009947253126551089,2,0.2564609340522935,0.2706926064916783
7. CDC diabetes dataset,WGAN_GP,MLP,Precision,TRTR,0.5445815044621426,0.01990884968502404,2,0.5303395713496769,0.5588234375746083
7. CDC diabetes dataset,WGAN_GP,MLP,Precision,TSTR,0.4512286370477487,0.01088736159477002,2,0.4434402877429377,0.45901698635255966
7. CDC diabetes dataset,WGAN_GP,MLP,Recall,TRTR,0.1754864365857122,0.02609605447626427,2,0.1568184437970686,0.19415442937435579
7. CDC diabetes dataset,WGAN_GP,MLP,Recall,TSTR,0.1864507882403068,0.01075438081728282,2,0.17875756765303502,0.1941440088275786
7. CDC diabetes dataset,WGAN_GP,Naive Bayes,Accuracy,TRTR,0.7729420611049548,0.001604092504916999,2,0.7717945624537182,0.7740895597561913
7. CDC diabetes dataset,WGAN_GP,Naive Bayes,Accuracy,TSTR,0.7432879531423143,0.004152472980693374,2,0.7403174529186454,0.7462584533659833
7. CDC diabetes dataset,WGAN_GP,Naive Bayes,F1,TRTR,0.4111314934218446,0.002269244542275589,2,0.40950817366715137,0.4127548131765378
7. CDC diabetes dataset,WGAN_GP,Naive Bayes,F1,TSTR,0.4074470760145692,0.004574371837228111,2,0.4041747675302495,0.4107193844988889
7. CDC diabetes dataset,WGAN_GP,Naive Bayes,Precision,TRTR,0.32188092350958,0.001866083751005921,2,0.32054600761114527,0.3232158394080147
7. CDC diabetes dataset,WGAN_GP,Naive Bayes,Precision,TSTR,0.3003432670653622,0.003826103514245192,2,0.29760623749342063,0.30308029663730374
7. CDC diabetes dataset,WGAN_GP,Naive Bayes,Recall,TRTR,0.5689106660985656,0.005812999479801975,2,0.5647522967761825,0.5730690354209486
7. CDC diabetes dataset,WGAN_GP,Naive Bayes,Recall,TSTR,0.6334895611418834,0.01250616266749133,2,0.6245431913102799,0.6424359309734868
7. CDC diabetes dataset,WGAN_GP,Random Forest,Accuracy,TRTR,0.8585760645876208,0.0008837008421368494,2,0.8579439030873705,0.8592082260878712
7. CDC diabetes dataset,WGAN_GP,Random Forest,Accuracy,TSTR,0.8621517334177616,0.00047027330283188,2,0.8618153201628789,0.8624881466726444
7. CDC diabetes dataset,WGAN_GP,Random Forest,F1,TRTR,0.2542904020111528,0.004123268112439032,2,0.25134079369167805,0.2572400103306276
7. CDC diabetes dataset,WGAN_GP,Random Forest,F1,TSTR,0.09734529199450069,0.03638008904205065,2,0.07132054405779903,0.12337003993120235
7. CDC diabetes dataset,WGAN_GP,Random Forest,Precision,TRTR,0.4792228106524696,0.0086336230115462,2,0.47304668880746015,0.485398932497479
7. CDC diabetes dataset,WGAN_GP,Random Forest,Precision,TSTR,0.5652268272225973,0.03093601176180515,2,0.5430965375650535,0.5873571168801411
7. CDC diabetes dataset,WGAN_GP,Random Forest,Recall,TRTR,0.1730720068172134,0.003012275509749968,2,0.17091715472857422,0.1752268589058526
7. CDC diabetes dataset,WGAN_GP,Random Forest,Recall,TSTR,0.05423945462292288,0.02248161497175762,2,0.03815707609510521,0.07032183315074056
7. CDC diabetes dataset,WGAN_GP,SVM-RBF,Accuracy,TRTR,0.863590311856894,0.0003809564049741432,2,0.8633177920617153,0.8638628316520728
7. CDC diabetes dataset,WGAN_GP,SVM-RBF,Accuracy,TSTR,0.8611267215450372,0.001038946301823747,2,0.8603835041330765,0.8618699389569979
7. CDC diabetes dataset,WGAN_GP,SVM-RBF,F1,TRTR,0.121804936464582,0.00369981836688605,2,0.11915824584492757,0.12445162708423643
7. CDC diabetes dataset,WGAN_GP,SVM-RBF,F1,TSTR,0.1730730595116136,0.02492392261871268,2,0.1552435593419985,0.19090255968122868
7. CDC diabetes dataset,WGAN_GP,SVM-RBF,Precision,TRTR,0.5910960430943095,0.01145382697210849,2,0.5829024688698162,0.5992896173188028
7. CDC diabetes dataset,WGAN_GP,SVM-RBF,Precision,TSTR,0.5106998693228124,0.01815835928834088,2,0.49771016160448023,0.5236895770411446
7. CDC diabetes dataset,WGAN_GP,SVM-RBF,Recall,TRTR,0.06790228660701605,0.002191473549437678,2,0.06633460086913504,0.06946997234489707
7. CDC diabetes dataset,WGAN_GP,SVM-RBF,Recall,TSTR,0.1049424797613975,0.01885724048470422,2,0.09145282255278143,0.11843213697001358
8. Mushroom dataset,CTABGAN,AdaBoost,Accuracy,TRTR,0.6530214749458965,0.00911056123636879,2,0.6465041720480303,0.6595387778437626
8. Mushroom dataset,CTABGAN,AdaBoost,Accuracy,TSTR,0.5572914932578659,0.0126539348298571,2,0.5482394135894012,0.5663435729263305
8. Mushroom dataset,CTABGAN,AdaBoost,F1,TRTR,0.6586554205410092,0.01000642657450882,2,0.6514972541866692,0.6658135868953493
